fecha_hora,estacion,pm25_concentracion,pm25_media_movil,iboca
2021-04-07 11:00:00,MГіvil 7ma,4.0,3.7,15.42
2021-04-07 11:00:00,Puente Aranda,7.0,8.2,34.17
2021-04-07 11:00:00,San Cristobal,21.0,7.7,32.08
2021-04-07 11:00:00,Suba,10.0,4.7,19.58
2021-04-07 11:00:00,Tunal,2.0,5.5,22.92
2021-04-07 12:00:00,Bolivia,4.0,6.0,25.0
2021-04-07 12:00:00,CDAR,3.0,4.4,18.33
2021-04-07 12:00:00,Carvajal - Sevillana,17.0,16.0,58.45
2021-04-07 12:00:00,Ciudad BolГ­var,4.0,5.0,20.83
2021-04-07 12:00:00,Fontibon,2.0,6.3,26.25
2021-04-07 12:00:00,Guaymaral,2.0,6.1,25.42
2021-04-07 12:00:00,JazmГ­n,5.0,5.3,22.08
2021-04-07 12:00:00,Las Ferias,1.0,5.6,23.33
2021-04-07 12:00:00,MinAmbiente,1.0,3.7,15.42
2021-04-07 12:00:00,MГіvil 7ma,2.0,3.7,15.42
2021-04-07 12:00:00,San Cristobal,12.0,8.2,34.17
2021-04-07 12:00:00,Suba,7.0,4.9,20.42
2021-04-07 13:00:00,Bolivia,18.0,6.0,25.0
2021-04-07 13:00:00,CDAR,2.0,4.5,18.75
2021-04-07 13:00:00,Carvajal - Sevillana,12.0,15.6,57.6
2021-04-07 13:00:00,Ciudad BolГ­var,4.0,5.0,20.83
2021-04-07 13:00:00,Fontibon,1.0,6.0,25.0
2021-04-07 13:00:00,Guaymaral,4.0,5.9,24.58
2021-04-07 13:00:00,JazmГ­n,5.0,5.3,22.08
2021-04-07 13:00:00,Las Ferias,7.0,5.6,23.33
2021-04-07 13:00:00,MinAmbiente,3.0,3.6,15.0
2021-04-07 13:00:00,MГіvil 7ma,2.0,3.6,15.0
2021-04-07 13:00:00,Puente Aranda,1.0,7.4,30.83
2021-04-07 13:00:00,San Cristobal,8.0,8.6,35.83
2021-04-07 13:00:00,Suba,3.0,5.1,21.25
2021-04-07 13:00:00,Usaquen,1.0,3.4,14.17
2021-04-07 14:00:00,Bolivia,14.0,5.8,24.17
2021-04-07 14:00:00,Carvajal - Sevillana,10.0,15.4,57.17
2021-04-07 14:00:00,Ciudad BolГ­var,5.0,4.8,20.0
2021-04-07 14:00:00,Fontibon,1.0,5.8,24.17
2021-04-07 14:00:00,Guaymaral,5.0,5.8,24.17
2021-04-07 14:00:00,JazmГ­n,5.0,5.2,21.67
2021-04-07 14:00:00,Las Ferias,4.0,5.6,23.33
2021-04-07 14:00:00,MinAmbiente,1.0,3.6,15.0
2021-04-07 14:00:00,MГіvil 7ma,2.0,3.6,15.0
2021-04-07 14:00:00,Puente Aranda,6.0,7.0,29.17
2021-04-07 14:00:00,San Cristobal,5.0,8.6,35.83
2021-04-07 14:00:00,Tunal,1.0,5.5,22.92
2021-04-07 15:00:00,Bolivia,14.0,5.8,24.17
2021-04-07 15:00:00,Carvajal - Sevillana,9.0,15.1,56.52
2021-04-07 15:00:00,Ciudad BolГ­var,5.0,4.6,19.17
2021-04-07 15:00:00,Fontibon,1.0,5.6,23.33
2021-04-07 15:00:00,Guaymaral,6.0,5.7,23.75
2021-04-07 15:00:00,JazmГ­n,6.0,5.7,23.75
2021-04-07 15:00:00,MinAmbiente,2.0,3.6,15.0
2021-04-07 15:00:00,MГіvil 7ma,12.0,6.8,28.33
2021-04-07 15:00:00,Puente Aranda,8.0,8.4,35.0
2021-04-07 15:00:00,Suba,4.0,5.4,22.5
2021-04-07 16:00:00,Bolivia,10.0,5.9,24.58
2021-04-07 16:00:00,CDAR,1.0,4.3,17.92
2021-04-07 16:00:00,Carvajal - Sevillana,7.0,14.8,55.88
2021-04-07 16:00:00,Ciudad BolГ­var,5.0,4.6,19.17
2021-04-07 16:00:00,Fontibon,3.0,5.5,22.92
2021-04-07 16:00:00,Guaymaral,6.0,5.8,24.17
2021-04-07 16:00:00,JazmГ­n,4.0,5.2,21.67
2021-04-07 16:00:00,Las Ferias,12.0,6.0,25.0
2021-04-07 16:00:00,MinAmbiente,5.0,3.7,15.42
2021-04-07 16:00:00,MГіvil 7ma,3.0,3.6,15.0
2021-04-07 16:00:00,Puente Aranda,10.0,6.8,28.33
2021-04-07 16:00:00,San Cristobal,7.0,8.5,35.42
2021-04-07 16:00:00,Tunal,4.0,5.5,22.92
2021-04-07 17:00:00,Bolivia,8.0,5.9,24.58
2021-04-07 17:00:00,CDAR,4.0,4.4,18.33
2021-04-07 17:00:00,Carvajal - Sevillana,5.0,14.2,54.6
2021-04-07 17:00:00,Ciudad BolГ­var,5.0,4.6,19.17
2021-04-07 17:00:00,Fontibon,4.0,5.6,23.33
2021-04-07 17:00:00,JazmГ­n,4.0,5.1,21.25
2021-04-07 17:00:00,Las Ferias,9.0,5.8,24.17
2021-04-07 17:00:00,MinAmbiente,4.0,3.7,15.42
2021-04-07 17:00:00,MГіvil 7ma,1.0,3.6,15.0
2021-04-07 17:00:00,Puente Aranda,4.0,6.9,28.75
2021-04-07 17:00:00,San Cristobal,2.0,8.5,35.42
2021-04-07 17:00:00,Suba,1.0,4.5,18.75
2021-04-07 17:00:00,Tunal,2.0,5.5,22.92
2021-04-07 18:00:00,Bolivia,6.0,5.9,24.58
2021-04-07 18:00:00,CDAR,3.0,4.5,18.75
2021-04-07 18:00:00,Carvajal - Sevillana,10.0,13.7,53.53
2021-04-07 18:00:00,Ciudad BolГ­var,4.0,4.6,19.17
2021-04-07 18:00:00,Fontibon,3.0,5.7,23.75
2021-04-07 18:00:00,JazmГ­n,4.0,5.0,20.83
2021-04-07 18:00:00,Las Ferias,3.0,5.7,23.75
2021-04-07 18:00:00,MinAmbiente,2.0,3.7,15.42
2021-04-07 18:00:00,Puente Aranda,2.0,6.7,27.92
2021-04-07 18:00:00,Suba,1.0,4.3,17.92
2021-04-07 18:00:00,Tunal,2.0,5.1,21.25
2021-04-07 18:00:00,Usaquen,3.0,3.6,15.0
2021-04-07 19:00:00,Bolivia,5.0,5.9,24.58
2021-04-07 19:00:00,CDAR,3.0,4.4,18.33
2021-04-07 19:00:00,Carvajal - Sevillana,19.0,14.0,54.17
2021-04-07 19:00:00,Ciudad BolГ­var,4.0,4.6,19.17
2021-04-07 19:00:00,Fontibon,3.0,5.6,23.33
2021-04-07 19:00:00,Guaymaral,2.0,5.5,22.92
2021-04-07 19:00:00,JazmГ­n,4.0,5.0,20.83
2021-04-07 19:00:00,Las Ferias,1.0,5.6,23.33
2021-04-07 19:00:00,MГіvil 7ma,2.0,3.7,15.42
2021-04-07 19:00:00,Puente Aranda,3.0,6.5,27.08
2021-04-07 19:00:00,Tunal,10.0,5.1,21.25
2021-04-07 19:00:00,Usaquen,2.0,3.5,14.58
2021-04-07 20:00:00,Bolivia,4.0,5.9,24.58
2021-04-07 20:00:00,CDAR,2.0,4.3,17.92
2021-04-07 20:00:00,Carvajal - Sevillana,4.0,13.8,53.74
2021-04-07 20:00:00,Ciudad BolГ­var,4.0,4.7,19.58
2021-04-07 20:00:00,Fontibon,4.0,5.6,23.33
2021-04-07 20:00:00,Guaymaral,3.0,5.5,22.92
2021-04-07 20:00:00,JazmГ­n,8.0,5.5,22.92
2021-04-07 20:00:00,MinAmbiente,6.0,3.7,15.42
2021-04-07 20:00:00,MГіvil 7ma,6.0,6.5,27.08
2021-04-07 20:00:00,Suba,7.0,5.2,21.67
2021-04-07 20:00:00,Tunal,2.0,3.5,14.58
2021-04-07 21:00:00,Bolivia,3.0,5.9,24.58
2021-04-07 21:00:00,CDAR,2.0,4.3,17.92
2021-04-07 21:00:00,Carvajal - Sevillana,1.0,12.8,51.6
2021-04-07 21:00:00,Ciudad BolГ­var,5.0,4.8,20.0
2021-04-07 21:00:00,Fontibon,4.0,5.6,23.33
2021-04-07 21:00:00,Guaymaral,3.0,5.5,22.92
2021-04-07 21:00:00,JazmГ­n,8.0,5.4,22.5
2021-04-07 21:00:00,Las Ferias,6.0,4.0,16.67
2021-04-07 21:00:00,MinAmbiente,4.0,3.7,15.42
2021-04-07 21:00:00,MГіvil 7ma,10.0,6.7,27.92
2021-04-07 21:00:00,San Cristobal,3.0,4.2,17.5
2021-04-07 21:00:00,Suba,8.0,5.3,22.08
2021-04-07 21:00:00,Tunal,2.0,3.5,14.58
2021-04-07 22:00:00,Bolivia,2.0,5.9,24.58
2021-04-07 22:00:00,CDAR,2.0,4.2,17.5
2021-04-07 22:00:00,Carvajal - Sevillana,6.0,12.4,50.74
2021-04-07 22:00:00,Ciudad BolГ­var,5.0,4.8,20.0
2021-04-07 22:00:00,Fontibon,5.0,5.6,23.33
2021-04-07 22:00:00,Guaymaral,4.0,5.4,22.5
2021-04-07 22:00:00,JazmГ­n,3.0,4.8,20.0
2021-04-07 22:00:00,Las Ferias,10.0,5.6,23.33
2021-04-07 22:00:00,MinAmbiente,2.0,4.0,16.67
2021-04-07 22:00:00,MГіvil 7ma,2.0,3.7,15.42
2021-04-07 22:00:00,Puente Aranda,7.0,6.7,27.92
2021-04-07 22:00:00,Suba,1.0,4.1,17.08
2021-04-07 22:00:00,Tunal,4.0,5.2,21.67
2021-04-07 22:00:00,Usaquen,4.0,3.6,15.0
2021-04-07 23:00:00,Bolivia,3.0,5.9,24.58
2021-04-07 23:00:00,CDAR,1.0,4.0,16.67
2021-04-07 23:00:00,Carvajal - Sevillana,12.0,12.4,50.74
2021-04-07 23:00:00,Ciudad BolГ­var,5.0,4.8,20.0
2021-04-07 23:00:00,Fontibon,7.0,5.7,23.75
2021-04-07 23:00:00,Guaymaral,7.0,5.4,22.5
2021-04-07 23:00:00,JazmГ­n,8.0,5.8,24.17
2021-04-07 23:00:00,Las Ferias,4.0,4.2,17.5
2021-04-07 23:00:00,MinAmbiente,4.0,3.7,15.42
2021-04-07 23:00:00,MГіvil 7ma,3.0,6.6,27.5
2021-04-07 23:00:00,San Cristobal,1.0,3.9,16.25
2021-04-07 23:00:00,Suba,2.0,5.1,21.25
2021-04-07 23:00:00,Tunal,4.0,3.6,15.0
2021-04-08 00:00:00,Bolivia,9.0,4.7,19.58
2021-04-08 00:00:00,CDAR,9.0,9.2,38.33
2021-04-08 00:00:00,Carvajal - Sevillana,27.0,28.8,85.87
2021-04-08 00:00:00,Ciudad BolГ­var,7.0,7.2,30.0
2021-04-08 00:00:00,Fontibon,17.0,13.2,52.46
2021-04-08 00:00:00,Guaymaral,8.0,6.5,27.08
2021-04-08 00:00:00,JazmГ­n,4.0,5.6,23.33
2021-04-08 00:00:00,Kennedy,6.0,2.6,10.83
2021-04-08 00:00:00,Las Ferias,20.0,15.5,57.38
2021-04-08 00:00:00,MinAmbiente,6.0,8.7,36.25
2021-04-08 00:00:00,MГіvil 7ma,11.0,7.7,32.08
2021-04-08 00:00:00,Puente Aranda,6.0,13.5,53.1
2021-04-08 00:00:00,Suba,10.0,8.0,33.33
2021-04-08 00:00:00,Tunal,7.0,6.7,27.92
2021-04-08 00:00:00,Usaquen,13.0,7.0,29.17
2021-04-08 00:00:00,Usme,7.0,5.9,24.58
2021-04-08 01:00:00,Bolivia,10.0,5.0,20.83
2021-04-08 01:00:00,CDAR,8.0,9.5,39.58
2021-04-08 01:00:00,Carvajal - Sevillana,48.0,30.4,89.29
2021-04-08 01:00:00,Ciudad BolГ­var,5.0,7.3,30.42
2021-04-08 01:00:00,Fontibon,16.0,13.5,53.1
2021-04-08 01:00:00,Guaymaral,5.0,6.5,27.08
2021-04-08 01:00:00,JazmГ­n,7.0,5.8,24.17
2021-04-08 01:00:00,Kennedy,5.0,2.7,11.25
2021-04-08 01:00:00,Las Ferias,12.0,15.8,58.02
2021-04-08 01:00:00,MinAmbiente,10.0,8.9,37.08
2021-04-08 01:00:00,MГіvil 7ma,11.0,7.9,32.92
2021-04-08 01:00:00,Puente Aranda,5.0,13.1,52.24
2021-04-08 01:00:00,Suba,16.0,8.5,35.42
2021-04-08 01:00:00,Tunal,11.0,7.0,29.17
2021-04-08 01:00:00,Usaquen,8.0,7.2,30.0
2021-04-08 01:00:00,Usme,7.0,5.9,24.58
2021-04-08 02:00:00,Bolivia,15.0,5.6,23.33
2021-04-08 02:00:00,CDAR,8.0,9.5,39.58
2021-04-08 02:00:00,Carvajal - Sevillana,21.0,30.9,90.36
2021-04-08 02:00:00,Ciudad BolГ­var,5.0,7.4,30.83
2021-04-08 02:00:00,Fontibon,19.0,13.8,53.74
2021-04-08 02:00:00,Guaymaral,5.0,6.7,27.92
2021-04-08 02:00:00,JazmГ­n,12.0,6.2,25.83
2021-04-08 02:00:00,Kennedy,5.0,2.8,11.67
2021-04-08 02:00:00,Las Ferias,49.0,17.0,60.59
2021-04-08 02:00:00,MinAmbiente,9.0,9.1,37.92
2021-04-08 02:00:00,MГіvil 7ma,9.0,7.9,32.92
2021-04-08 02:00:00,Puente Aranda,8.0,12.8,51.6
2021-04-08 02:00:00,San Cristobal,22.0,17.2,61.02
2021-04-08 02:00:00,Suba,4.0,8.6,35.83
2021-04-08 02:00:00,Tunal,12.0,7.4,30.83
2021-04-08 02:00:00,Usaquen,8.0,7.3,30.42
2021-04-08 02:00:00,Usme,12.0,6.2,25.83
2021-04-08 03:00:00,Bolivia,18.0,6.3,26.25
2021-04-08 03:00:00,CDAR,7.0,9.5,39.58
2021-04-08 03:00:00,Carvajal - Sevillana,13.0,31.0,90.58
2021-04-08 03:00:00,Ciudad BolГ­var,8.0,7.7,32.08
2021-04-08 03:00:00,Fontibon,20.0,14.2,54.6
2021-04-08 03:00:00,Guaymaral,10.0,7.0,29.17
2021-04-08 03:00:00,JazmГ­n,11.0,6.5,27.08
2021-04-08 03:00:00,Kennedy,10.0,3.2,13.33
2021-04-08 03:00:00,Las Ferias,9.0,17.0,60.59
2021-04-08 03:00:00,MinAmbiente,8.0,9.3,38.75
2021-04-08 03:00:00,MГіvil 7ma,9.0,8.1,33.75
2021-04-08 03:00:00,Puente Aranda,9.0,12.7,51.38
2021-04-08 03:00:00,San Cristobal,25.0,17.8,62.31
2021-04-08 03:00:00,Suba,11.0,8.9,37.08
2021-04-08 03:00:00,Tunal,9.0,7.6,31.67
2021-04-08 03:00:00,Usaquen,8.0,7.5,31.25
2021-04-08 03:00:00,Usme,10.0,6.3,26.25
2021-04-08 04:00:00,Bolivia,15.0,6.8,28.33
2021-04-08 04:00:00,CDAR,10.0,9.6,40.0
2021-04-08 04:00:00,Carvajal - Sevillana,31.0,31.5,91.65
2021-04-08 04:00:00,Ciudad BolГ­var,9.0,8.0,33.33
2021-04-08 04:00:00,Fontibon,12.0,14.4,55.03
2021-04-08 04:00:00,Guaymaral,11.0,7.4,30.83
2021-04-08 04:00:00,JazmГ­n,17.0,7.0,29.17
2021-04-08 04:00:00,Kennedy,8.0,3.5,14.58
2021-04-08 04:00:00,Las Ferias,9.0,16.9,60.38
2021-04-08 04:00:00,MinAmbiente,9.0,9.4,39.17
2021-04-08 04:00:00,MГіvil 7ma,9.0,8.2,34.17
2021-04-08 04:00:00,Puente Aranda,7.0,12.4,50.74
2021-04-08 04:00:00,San Cristobal,12.0,17.4,61.45
2021-04-08 04:00:00,Suba,7.0,8.9,37.08
2021-04-08 04:00:00,Tunal,10.0,8.0,33.33
2021-04-08 04:00:00,Usaquen,7.0,7.7,32.08
2021-04-08 04:00:00,Usme,9.0,6.5,27.08
2021-04-08 05:00:00,Bolivia,12.0,7.2,30.0
2021-04-08 05:00:00,CDAR,12.0,9.9,41.25
2021-04-08 05:00:00,Carvajal - Sevillana,26.0,31.3,91.22
2021-04-08 05:00:00,Ciudad BolГ­var,10.0,8.3,34.58
2021-04-08 05:00:00,Fontibon,20.0,14.9,56.1
2021-04-08 05:00:00,Guaymaral,18.0,7.7,32.08
2021-04-08 05:00:00,JazmГ­n,12.0,7.3,30.42
2021-04-08 05:00:00,Kennedy,6.0,3.7,15.42
2021-04-08 05:00:00,Las Ferias,16.0,17.3,61.24
2021-04-08 05:00:00,MinAmbiente,7.0,9.4,39.17
2021-04-08 05:00:00,MГіvil 7ma,7.0,8.2,34.17
2021-04-08 05:00:00,Puente Aranda,8.0,12.2,50.31
2021-04-08 05:00:00,Suba,4.0,8.8,36.67
2021-04-08 05:00:00,Tunal,9.0,8.2,34.17
2021-04-08 05:00:00,Usaquen,17.0,8.2,34.17
2021-04-08 05:00:00,Usme,12.0,6.7,27.92
2021-04-08 06:00:00,Bolivia,11.0,7.6,31.67
2021-04-08 06:00:00,CDAR,11.0,10.3,42.92
2021-04-08 06:00:00,Carvajal - Sevillana,25.0,30.9,90.36
2021-04-08 06:00:00,Ciudad BolГ­var,19.0,9.0,37.5
2021-04-08 06:00:00,Fontibon,22.0,15.3,56.95
2021-04-08 06:00:00,Guaymaral,12.0,8.0,33.33
2021-04-08 06:00:00,JazmГ­n,9.0,7.5,31.25
2021-04-08 06:00:00,Kennedy,9.0,4.0,16.67
2021-04-08 06:00:00,Las Ferias,27.0,18.1,62.95
2021-04-08 06:00:00,MinAmbiente,18.0,9.7,40.42
2021-04-08 06:00:00,MГіvil 7ma,7.0,8.3,34.58
2021-04-08 06:00:00,Puente Aranda,11.0,12.2,50.31
2021-04-08 06:00:00,San Cristobal,12.0,17.0,60.59
2021-04-08 06:00:00,Suba,9.0,9.0,37.5
2021-04-08 06:00:00,Tunal,24.0,8.9,37.08
2021-04-08 06:00:00,Usaquen,18.0,8.8,36.67
2021-04-08 06:00:00,Usme,9.0,6.8,28.33
2021-04-08 07:00:00,Bolivia,13.0,8.1,33.75
2021-04-08 07:00:00,CDAR,15.0,10.7,44.58
2021-04-08 07:00:00,Carvajal - Sevillana,32.0,31.3,91.22
2021-04-08 07:00:00,Ciudad BolГ­var,14.0,9.5,39.58
2021-04-08 07:00:00,Fontibon,21.0,15.5,57.38
2021-04-08 07:00:00,Guaymaral,8.0,8.2,34.17
2021-04-08 07:00:00,JazmГ­n,8.0,7.7,32.08
2021-04-08 07:00:00,Kennedy,21.0,4.8,20.0
2021-04-08 07:00:00,Las Ferias,19.0,18.5,63.81
2021-04-08 07:00:00,MinAmbiente,36.0,10.5,43.75
2021-04-08 07:00:00,MГіvil 7ma,9.0,8.6,35.83
2021-04-08 07:00:00,Puente Aranda,15.0,12.3,50.53
2021-04-08 07:00:00,San Cristobal,29.0,17.8,62.31
2021-04-08 07:00:00,Suba,23.0,9.9,41.25
2021-04-08 07:00:00,Tunal,26.0,9.7,40.42
2021-04-08 07:00:00,Usaquen,19.0,9.3,38.75
2021-04-08 07:00:00,Usme,5.0,6.7,27.92
2021-04-08 08:00:00,Bolivia,17.0,8.7,36.25
2021-04-08 08:00:00,CDAR,38.0,12.1,50.1
2021-04-08 08:00:00,Carvajal - Sevillana,35.0,31.5,91.65
2021-04-08 08:00:00,Ciudad BolГ­var,24.0,10.4,43.33
2021-04-08 08:00:00,Fontibon,31.0,16.1,58.67
2021-04-08 08:00:00,Guaymaral,14.0,8.6,35.83
2021-04-08 08:00:00,JazmГ­n,27.0,8.6,35.83
2021-04-08 08:00:00,Kennedy,19.0,5.6,23.33
2021-04-08 08:00:00,Las Ferias,20.0,18.4,63.59
2021-04-08 08:00:00,MinAmbiente,30.0,11.6,48.33
2021-04-08 08:00:00,MГіvil 7ma,17.0,9.0,37.5
2021-04-08 08:00:00,Puente Aranda,28.0,13.0,52.03
2021-04-08 08:00:00,San Cristobal,31.0,18.5,63.81
2021-04-08 08:00:00,Suba,17.0,10.3,42.92
2021-04-08 08:00:00,Tunal,26.0,10.5,43.75
2021-04-08 08:00:00,Usaquen,11.0,9.4,39.17
2021-04-08 08:00:00,Usme,9.0,6.8,28.33
2021-04-08 09:00:00,Bolivia,23.0,9.6,40.0
2021-04-08 09:00:00,CDAR,37.0,12.3,50.53
2021-04-08 09:00:00,Carvajal - Sevillana,39.0,31.6,91.86
2021-04-08 09:00:00,Ciudad BolГ­var,28.0,11.5,47.92
2021-04-08 09:00:00,Fontibon,30.0,16.8,60.17
2021-04-08 09:00:00,Guaymaral,32.0,9.8,40.83
2021-04-08 09:00:00,JazmГ­n,19.0,9.2,38.33
2021-04-08 09:00:00,Kennedy,22.0,6.4,26.67
2021-04-08 09:00:00,Las Ferias,21.0,18.6,64.02
2021-04-08 09:00:00,MinAmbiente,37.0,12.9,51.81
2021-04-08 09:00:00,MГіvil 7ma,30.0,9.9,41.25
2021-04-08 09:00:00,Puente Aranda,32.0,14.1,54.38
2021-04-08 09:00:00,San Cristobal,34.0,19.4,65.73
2021-04-08 09:00:00,Suba,16.0,10.7,44.58
2021-04-08 09:00:00,Tunal,25.0,11.3,47.08
2021-04-08 09:00:00,Usaquen,6.0,9.4,39.17
2021-04-08 09:00:00,Usme,8.0,7.0,29.17
2021-04-08 10:00:00,Bolivia,33.0,31.6,91.86
2021-04-08 10:00:00,CDAR,20.0,12.2,50.31
2021-04-08 10:00:00,Carvajal - Sevillana,15.0,12.3,50.53
2021-04-08 10:00:00,Ciudad BolГ­var,26.0,17.3,61.24
2021-04-08 10:00:00,Fontibon,24.0,10.3,42.92
2021-04-08 10:00:00,Guaymaral,14.0,9.6,40.0
2021-04-08 10:00:00,JazmГ­n,21.0,18.6,64.02
2021-04-08 10:00:00,Las Ferias,36.0,14.2,54.6
2021-04-08 10:00:00,MinAmbiente,14.0,10.0,41.67
2021-04-08 10:00:00,MГіvil 7ma,20.0,14.5,55.24
2021-04-08 10:00:00,Puente Aranda,33.0,20.1,67.23
2021-04-08 10:00:00,San Cristobal,15.0,10.8,45.0
2021-04-08 10:00:00,Suba,38.0,12.8,51.6
2021-04-08 10:00:00,Tunal,4.0,9.3,38.75
2021-04-08 10:00:00,Usaquen,27.0,7.8,32.5
2021-04-08 10:00:00,Usme,16.0,7.0,29.17
2021-04-08 11:00:00,Bolivia,24.0,10.8,45.0
2021-04-08 11:00:00,CDAR,7.0,11.7,48.75
2021-04-08 11:00:00,Carvajal - Sevillana,39.0,31.8,92.29
2021-04-08 11:00:00,Ciudad BolГ­var,15.0,12.7,51.38
2021-04-08 11:00:00,Fontibon,21.0,17.7,62.09
2021-04-08 11:00:00,Guaymaral,18.0,10.6,44.17
2021-04-08 11:00:00,JazmГ­n,10.0,9.8,40.83
2021-04-08 11:00:00,Kennedy,16.0,7.6,31.67
2021-04-08 11:00:00,Las Ferias,21.0,19.1,65.09
2021-04-08 11:00:00,MinAmbiente,25.0,15.0,56.31
2021-04-08 11:00:00,MГіvil 7ma,11.0,10.2,42.5
2021-04-08 11:00:00,Puente Aranda,21.0,15.0,56.31
2021-04-08 11:00:00,San Cristobal,34.0,20.8,68.73
2021-04-08 11:00:00,Suba,6.0,10.5,43.75
2021-04-08 11:00:00,Tunal,13.0,13.1,52.24
2021-04-08 11:00:00,Usaquen,7.0,9.3,38.75
2021-04-08 11:00:00,Usme,5.0,7.8,32.5
2021-04-08 12:00:00,Bolivia,21.0,11.7,48.75
2021-04-08 12:00:00,CDAR,6.0,11.6,48.33
2021-04-08 12:00:00,Carvajal - Sevillana,27.0,31.8,92.29
2021-04-08 12:00:00,Ciudad BolГ­var,12.0,13.1,52.24
2021-04-08 12:00:00,Fontibon,14.0,17.6,61.88
2021-04-08 12:00:00,JazmГ­n,18.0,10.4,43.33
2021-04-08 12:00:00,Kennedy,13.0,8.0,33.33
2021-04-08 12:00:00,Las Ferias,7.0,19.0,64.88
2021-04-08 12:00:00,MinAmbiente,8.0,14.6,55.45
2021-04-08 12:00:00,MГіvil 7ma,8.0,10.0,41.67
2021-04-08 12:00:00,Puente Aranda,12.0,14.9,56.1
2021-04-08 12:00:00,San Cristobal,35.0,21.5,70.23
2021-04-08 12:00:00,Suba,6.0,10.4,43.33
2021-04-08 12:00:00,Tunal,9.0,13.0,52.03
2021-04-08 12:00:00,Usaquen,6.0,9.3,38.75
2021-04-08 12:00:00,Usme,8.0,7.8,32.5
2021-04-08 13:00:00,Bolivia,17.0,12.3,50.53
2021-04-08 13:00:00,CDAR,4.0,11.3,47.08
2021-04-08 13:00:00,Carvajal - Sevillana,29.0,31.4,91.43
2021-04-08 13:00:00,Ciudad BolГ­var,9.0,13.5,53.1
2021-04-08 13:00:00,Fontibon,19.0,17.8,62.31
2021-04-08 13:00:00,Guaymaral,4.0,10.2,42.5
2021-04-08 13:00:00,JazmГ­n,17.0,10.9,45.42
2021-04-08 13:00:00,Kennedy,9.0,8.3,34.58
2021-04-08 13:00:00,Las Ferias,24.0,19.5,65.95
2021-04-08 13:00:00,MinAmbiente,9.0,14.5,55.24
2021-04-08 13:00:00,MГіvil 7ma,8.0,10.0,41.67
2021-04-08 13:00:00,Puente Aranda,13.0,14.9,56.1
2021-04-08 13:00:00,San Cristobal,19.0,20.4,67.88
2021-04-08 13:00:00,Suba,5.0,10.2,42.5
2021-04-08 13:00:00,Tunal,9.0,13.0,52.03
2021-04-08 13:00:00,Usaquen,9.0,9.4,39.17
2021-04-08 13:00:00,Usme,9.0,7.9,32.92
2021-04-08 14:00:00,Bolivia,14.0,12.8,51.6
2021-04-08 14:00:00,CDAR,4.0,11.0,45.83
2021-04-08 14:00:00,Carvajal - Sevillana,38.0,32.0,92.72
2021-04-08 14:00:00,Ciudad BolГ­var,18.0,13.5,53.1
2021-04-08 14:00:00,Fontibon,12.0,17.8,62.31
2021-04-08 14:00:00,Guaymaral,2.0,9.8,40.83
2021-04-08 14:00:00,JazmГ­n,13.0,11.3,47.08
2021-04-08 14:00:00,Kennedy,7.0,8.5,35.42
2021-04-08 14:00:00,Las Ferias,26.0,20.0,67.02
2021-04-08 14:00:00,MinAmbiente,8.0,14.5,55.24
2021-04-08 14:00:00,MГіvil 7ma,7.0,10.0,41.67
2021-04-08 14:00:00,Puente Aranda,18.0,14.9,56.1
2021-04-08 14:00:00,San Cristobal,12.0,19.2,65.31
2021-04-08 14:00:00,Suba,4.0,9.8,40.83
2021-04-08 14:00:00,Tunal,11.0,13.2,52.46
2021-04-08 14:00:00,Usaquen,6.0,9.3,38.75
2021-04-08 14:00:00,Usme,6.0,7.9,32.92
2021-04-08 15:00:00,Bolivia,11.0,12.9,51.81
2021-04-08 15:00:00,CDAR,5.0,11.0,45.83
2021-04-08 15:00:00,Carvajal - Sevillana,22.0,31.5,91.65
2021-04-08 15:00:00,Ciudad BolГ­var,18.0,13.4,52.88
2021-04-08 15:00:00,Fontibon,10.0,17.5,61.66
2021-04-08 15:00:00,Guaymaral,11.0,10.0,41.67
2021-04-08 15:00:00,JazmГ­n,10.0,11.5,47.92
2021-04-08 15:00:00,Kennedy,5.0,8.6,35.83
2021-04-08 15:00:00,Las Ferias,19.0,19.7,66.38
2021-04-08 15:00:00,MinAmbiente,7.0,14.4,55.03
2021-04-08 15:00:00,MГіvil 7ma,4.0,9.8,40.83
2021-04-08 15:00:00,Puente Aranda,15.0,15.0,56.31
2021-04-08 15:00:00,San Cristobal,23.0,19.8,66.59
2021-04-08 15:00:00,Suba,6.0,9.7,40.42
2021-04-08 15:00:00,Tunal,8.0,13.0,52.03
2021-04-08 15:00:00,Usaquen,3.0,9.1,37.92
2021-04-08 15:00:00,Usme,8.0,7.8,32.5
2021-04-08 16:00:00,Bolivia,8.0,12.8,51.6
2021-04-08 16:00:00,CDAR,5.0,10.9,45.42
2021-04-08 16:00:00,Carvajal - Sevillana,36.0,31.5,91.65
2021-04-08 16:00:00,Ciudad BolГ­var,13.0,13.1,52.24
2021-04-08 16:00:00,Fontibon,12.0,17.4,61.45
2021-04-08 16:00:00,Guaymaral,6.0,10.2,42.5
2021-04-08 16:00:00,JazmГ­n,8.0,11.6,48.33
2021-04-08 16:00:00,Kennedy,5.0,8.8,36.67
2021-04-08 16:00:00,Las Ferias,7.0,19.5,65.95
2021-04-08 16:00:00,MinAmbiente,6.0,14.1,54.38
2021-04-08 16:00:00,MГіvil 7ma,3.0,9.7,40.42
