FECHA_HORA,PK_ESTACION,pm25_concentracion,pm25_media_movil,iboca,PK_CONTAMINACION
2021-05-09 03:00:00,0,49.06,46.45,80.86,3763
2021-05-09 03:00:00,18,13.34,10.54,76.34,5423
2021-05-09 04:00:00,16,58.74,55.9,96.85,2501
2021-05-09 04:00:00,18,36.35,38.12,82.03,5445
2021-05-09 05:00:00,3,37.0,42.8,118.41,1295
2021-05-09 05:00:00,18,48.11,46.95,54.4,3241
2021-05-09 06:00:00,1,21.0,26.8,81.58,1034
2021-05-09 11:00:00,0,9.59,8.73,83.71,4453
2021-05-09 12:00:00,15,19.0,8.4,35.0,785
2021-05-09 13:00:00,1,31.0,28.0,84.15,187
2021-05-09 13:00:00,4,16.0,22.2,71.73,666
2021-05-09 13:00:00,15,3.0,8.2,34.17,80
2021-05-09 15:00:00,1,24.0,28.4,85.01,1329
2021-05-09 15:00:00,16,25.07,20.66,117.24,4501
2021-05-09 17:00:00,0,7.48,9.11,82.25,3839
2021-05-09 17:00:00,4,8.0,22.8,73.02,976
2021-05-09 18:00:00,0,50.25,47.95,116.59,3601
2021-05-09 21:00:00,1,7.0,27.9,83.94,972
2021-05-09 21:00:00,18,58.21,59.93,79.74,1592
2021-05-10 06:00:00,3,33.0,44.8,123.42,425
2021-05-10 07:00:00,4,10.0,22.7,72.8,241
2021-05-10 07:00:00,18,4.0,9.7,40.42,53
2021-05-10 08:00:00,1,8.0,19.1,65.09,1327
2021-05-10 10:00:00,15,2.0,11.3,47.08,1189
2021-05-10 10:00:00,16,16.0,19.2,65.31,1102
2021-05-10 10:00:00,18,3.0,6.9,28.75,304
2021-05-10 11:00:00,18,5.0,6.4,26.67,215
2021-05-10 13:00:00,13,6.0,8.4,35.0,1214
2021-05-10 13:00:00,16,6.0,16.5,59.52,401
2021-05-10 14:00:00,18,44.56,47.17,61.08,2444
2021-05-10 16:00:00,5,2.0,14.2,54.6,1284
2021-05-10 18:00:00,0,5.07,10.37,59.93,2491
2021-05-10 18:00:00,3,35.0,41.0,113.89,1217
2021-05-10 19:00:00,5,4.0,13.0,52.03,1281
2021-05-10 20:00:00,1,15.0,15.9,58.24,828
2021-05-10 23:00:00,0,37.78,41.21,111.35,5342
2021-05-10 23:00:00,4,18.0,14.1,54.38,384
2021-05-11 06:00:00,3,89.0,46.0,126.43,502
2021-05-11 06:00:00,9,48.0,27.0,82.01,1302
2021-05-11 07:00:00,13,8.0,22.3,71.94,263
2021-05-11 07:00:00,17,32.0,21.3,69.8,4
2021-05-11 11:00:00,15,13.0,20.1,67.23,1078
2021-05-11 11:00:00,18,38.88,45.22,56.92,1866
2021-05-11 15:00:00,3,48.0,56.8,150.78,813
2021-05-11 18:00:00,3,39.0,56.8,150.78,400
2021-05-11 20:00:00,5,15.0,17.5,61.66,485
2021-05-11 21:00:00,0,27.95,27.13,85.37,5002
2021-05-11 22:00:00,0,38.97,43.9,97.44,4692
2021-05-11 22:00:00,14,34.0,17.9,62.52,51
2021-05-12 00:00:00,16,20.0,15.9,58.24,1020
2021-05-12 01:00:00,16,16.0,15.8,58.02,756
2021-05-12 02:00:00,3,19.0,38.3,107.12,148
2021-05-12 05:00:00,14,9.0,13.4,52.88,829
2021-05-12 06:00:00,0,41.33,41.71,53.36,5208
2021-05-12 08:00:00,0,59.02,55.78,78.64,5022
2021-05-12 10:00:00,0,44.74,43.94,50.41,4584
2021-05-12 12:00:00,3,33.0,33.5,95.93,499
2021-05-12 14:00:00,1,6.0,13.4,52.88,1008
2021-05-12 14:00:00,16,9.0,9.1,37.92,135
2021-05-12 15:00:00,4,4.0,12.3,50.53,55
2021-05-12 19:00:00,1,7.0,12.9,51.81,547
2021-05-12 22:00:00,1,6.0,12.7,51.38,1279
2021-05-13 02:00:00,0,31.94,28.29,97.17,2791
2021-05-13 02:00:00,1,17.3,17.19,92.14,3835
2021-05-13 02:00:00,15,20.21,21.5,87.91,4166
2021-05-13 04:00:00,0,54.67,51.5,69.73,2210
2021-05-13 05:00:00,18,48.88,46.15,107.45,3574
2021-05-13 06:00:00,0,23.17,19.46,66.79,3282
2021-05-13 06:00:00,15,46.76,46.54,60.04,4999
2021-05-13 08:00:00,3,45.8,51.88,65.01,1483
2021-05-13 11:00:00,14,36.65,39.7,51.87,2854
2021-05-13 14:00:00,0,23.17,21.62,61.06,4312
2021-05-13 15:00:00,10,23.9,29.25,90.18,2335
2021-05-13 15:00:00,13,44.8,44.02,67.78,4308
2021-05-13 16:00:00,3,11.41,17.45,89.89,3433
2021-05-13 17:00:00,4,36.34,36.35,115.82,4493
2021-05-13 18:00:00,0,41.22,36.54,93.49,4880
2021-05-13 20:00:00,9,54.44,52.36,91.7,3037
2021-05-13 20:00:00,17,7.89,5.0,63.21,2111
2021-05-13 21:00:00,0,33.22,39.27,100.17,1438
2021-05-13 22:00:00,18,35.87,37.87,73.44,2978
2021-05-13 23:00:00,15,55.73,54.15,65.01,1847
2021-05-14 03:00:00,1,13.91,13.85,66.49,2475
2021-05-14 06:00:00,4,54.47,57.72,85.0,2109
2021-05-14 09:00:00,1,54.92,56.17,70.48,4299
2021-05-14 09:00:00,16,48.05,47.14,73.99,4713
2021-05-14 10:00:00,15,26.42,27.0,104.76,4390
2021-05-14 12:00:00,3,53.46,50.82,94.34,3704
2021-05-14 12:00:00,4,20.68,17.68,68.66,2508
2021-05-14 12:00:00,18,15.72,17.92,118.56,2888
2021-05-14 18:00:00,1,35.64,37.42,115.02,4027
2021-05-14 20:00:00,0,34.12,34.53,51.01,3030
2021-05-14 20:00:00,15,35.68,35.02,67.28,2208
2021-05-14 21:00:00,3,20.95,27.26,63.83,2030
2021-05-14 21:00:00,14,9.62,5.0,52.89,5387
2021-05-14 22:00:00,0,16.0,13.61,57.04,4092
2021-05-14 22:00:00,1,44.17,40.55,99.08,3171
2021-05-14 23:00:00,9,22.68,19.97,58.67,4118
2021-05-15 00:00:00,0,47.08,43.68,116.44,4937
2021-05-15 02:00:00,14,55.56,54.39,110.45,4807
2021-05-15 02:00:00,16,18.43,16.64,91.56,4720
2021-05-15 07:00:00,18,20.86,24.47,72.65,2890
2021-05-15 10:00:00,0,7.69,5.0,109.56,5087
2021-05-15 11:00:00,3,31.81,34.92,57.42,3628
2021-05-15 12:00:00,1,19.5,18.33,97.8,1768
2021-05-15 15:00:00,0,58.67,55.55,117.94,3208
2021-05-15 15:00:00,9,21.39,20.75,106.14,5151
2021-05-15 16:00:00,15,32.81,35.01,78.26,4862
2021-05-15 18:00:00,3,15.8,15.97,90.63,2146
2021-05-15 19:00:00,0,44.46,47.83,108.68,2519
2021-05-15 19:00:00,3,55.41,54.85,103.73,2473
2021-05-15 20:00:00,10,32.02,30.94,70.32,3249
2021-05-15 20:00:00,18,53.83,54.85,64.15,1494
2021-05-15 23:00:00,4,52.88,51.91,56.91,4337
2021-05-16 01:00:00,1,30.48,35.91,113.2,4480
2021-05-16 03:00:00,5,15.14,19.01,51.03,4362
2021-05-16 04:00:00,0,8.24,10.94,106.09,3769
2021-05-16 05:00:00,3,59.46,60.0,108.7,2133
2021-05-16 06:00:00,4,10.66,5.0,111.92,1773
2021-05-16 11:00:00,0,47.53,48.72,113.16,5086
2021-05-16 17:00:00,18,18.82,21.25,100.61,3721
2021-05-16 23:00:00,3,58.93,60.0,82.84,1830
2021-05-16 23:00:00,18,21.61,18.08,68.29,1573
2021-05-17 00:00:00,0,27.11,23.02,55.56,3402
2021-05-17 00:00:00,3,31.46,30.29,64.97,1552
2021-05-17 00:00:00,4,13.98,18.87,114.55,2263
2021-05-17 00:00:00,18,58.94,58.78,71.86,2979
2021-05-17 06:00:00,0,24.58,23.22,57.89,1629
2021-05-17 09:00:00,4,39.42,39.07,66.55,4796
2021-05-17 10:00:00,0,14.52,16.19,65.06,2578
2021-05-17 10:00:00,1,31.85,31.02,87.29,3336
2021-05-17 10:00:00,4,47.89,48.23,99.15,1714
2021-05-17 13:00:00,0,33.39,37.17,65.0,2207
2021-05-17 15:00:00,0,44.45,46.77,56.72,1916
2021-05-17 15:00:00,10,44.09,44.25,100.07,3251
2021-05-17 16:00:00,15,23.07,22.7,116.76,4694
2021-05-17 17:00:00,0,7.67,7.67,74.85,4601
2021-05-17 20:00:00,1,23.31,23.62,106.44,3900
2021-05-17 20:00:00,15,19.19,11.76,94.26,4733
2021-05-17 21:00:00,0,9.06,10.26,57.09,3512
2021-05-17 21:00:00,1,55.11,54.45,113.39,4252
2021-05-17 21:00:00,3,43.9,46.96,78.32,3143
2021-05-17 22:00:00,1,6.35,5.0,86.66,3094
2021-05-17 22:00:00,3,35.49,34.98,74.57,2091
2021-05-18 01:00:00,0,57.58,53.67,112.83,3236
2021-05-18 03:00:00,3,31.18,29.2,86.27,5281
2021-05-18 05:00:00,14,57.23,56.31,93.9,4816
2021-05-18 07:00:00,16,44.8,45.29,91.94,3560
2021-05-18 09:00:00,18,11.94,15.58,82.01,4050
2021-05-18 10:00:00,3,14.01,9.07,95.91,5187
2021-05-18 11:00:00,18,23.71,25.45,89.37,3363
2021-05-18 13:00:00,3,34.59,27.48,109.37,2760
2021-05-18 13:00:00,15,58.49,54.93,113.12,2670
2021-05-18 15:00:00,3,7.63,9.74,112.61,3159
2021-05-18 15:00:00,15,49.29,52.4,114.66,4169
2021-05-18 16:00:00,0,26.51,27.86,74.55,2125
2021-05-18 17:00:00,0,34.93,35.13,112.61,4852
2021-05-18 18:00:00,14,42.84,41.1,118.91,3157
2021-05-18 20:00:00,9,14.72,11.25,64.84,4103
2021-05-18 22:00:00,0,15.52,13.19,96.11,4604
2021-05-18 23:00:00,0,8.83,6.19,84.23,3117
2021-05-19 00:00:00,5,51.33,49.83,105.96,2192
2021-05-19 02:00:00,3,19.38,17.59,75.55,2618
2021-05-19 04:00:00,15,27.82,26.77,111.22,1381
2021-05-19 12:00:00,3,28.15,32.49,56.68,2574
2021-05-19 12:00:00,5,29.43,28.48,79.73,1744
2021-05-19 13:00:00,17,44.8,41.17,105.4,3410
2021-05-19 13:00:00,18,28.36,26.28,97.16,2806
2021-05-19 15:00:00,0,39.03,41.3,61.04,2070
2021-05-19 15:00:00,1,11.48,10.24,96.98,4574
2021-05-19 16:00:00,3,41.49,37.5,63.97,1927
2021-05-19 16:00:00,9,54.73,51.98,118.33,1667
2021-05-19 16:00:00,16,7.64,8.51,95.34,2723
2021-05-19 17:00:00,1,43.64,43.51,111.89,2778
2021-05-19 17:00:00,18,40.59,39.83,66.92,2159
2021-05-19 18:00:00,0,45.4,51.06,66.4,4443
2021-05-19 18:00:00,5,49.47,44.94,117.28,1985
2021-05-19 19:00:00,3,43.58,37.82,56.57,4334
2021-05-19 20:00:00,0,56.71,53.76,116.49,3880
2021-05-19 20:00:00,14,27.95,23.43,59.49,1557
2021-05-19 23:00:00,0,22.06,17.82,94.26,3500
2021-05-20 00:00:00,10,57.24,53.66,78.43,4011
2021-05-20 01:00:00,0,10.64,5.0,100.54,1543
2021-05-20 03:00:00,0,25.69,25.83,83.77,3378
2021-05-20 04:00:00,0,11.78,16.84,115.69,4930
2021-05-20 06:00:00,14,42.65,41.69,111.18,4825
2021-05-20 07:00:00,3,43.48,43.04,52.28,4934
2021-05-20 07:00:00,4,29.78,29.98,91.77,4929
2021-05-20 07:00:00,9,40.7,40.88,81.07,4124
2021-05-20 08:00:00,4,44.83,44.37,97.41,2905
2021-05-20 11:00:00,4,27.03,27.42,115.57,4503
2021-05-20 12:00:00,14,23.62,25.23,74.26,2062
2021-05-20 14:00:00,9,51.39,48.15,56.17,5319
2021-05-20 16:00:00,0,33.34,36.95,95.08,5366
2021-05-20 16:00:00,1,55.39,57.16,87.45,2558
2021-05-20 18:00:00,15,38.92,35.27,76.56,3826
2021-05-20 18:00:00,18,30.1,28.04,68.81,2427
2021-05-20 20:00:00,0,19.15,23.28,105.32,1766
2021-05-20 23:00:00,15,56.96,56.58,58.28,1973
2021-05-21 00:00:00,13,54.38,54.27,52.02,3497
2021-05-21 01:00:00,1,21.4,19.95,104.36,1648
2021-05-21 02:00:00,3,37.62,37.25,105.4,3806
2021-05-21 03:00:00,1,43.34,50.16,112.45,5397
2021-05-21 04:00:00,9,22.08,17.63,55.06,4115
2021-05-21 04:00:00,15,5.72,10.71,84.95,1792
2021-05-21 05:00:00,15,23.83,21.45,61.87,3389
2021-05-21 06:00:00,4,52.52,59.16,96.95,4997
2021-05-21 10:00:00,0,46.94,47.4,68.1,1431
2021-05-21 10:00:00,4,23.24,19.26,99.25,4310
2021-05-21 11:00:00,4,24.34,22.57,84.42,2104
2021-05-21 11:00:00,10,48.33,52.08,56.99,2392
2021-05-21 11:00:00,15,17.26,12.18,106.73,1938
2021-05-21 12:00:00,3,55.42,54.94,62.15,4935
2021-05-21 14:00:00,14,5.0,5.0,110.03,3847
2021-05-21 17:00:00,0,36.15,37.83,90.35,2799
2021-05-21 17:00:00,18,59.3,60.0,62.86,1762
2021-05-21 18:00:00,3,14.05,11.27,56.39,3942
2021-05-21 18:00:00,15,23.85,20.8,87.37,1392
2021-05-21 20:00:00,18,10.29,5.0,99.92,4507
2021-05-21 21:00:00,16,30.05,30.44,51.7,4654
2021-05-21 22:00:00,15,9.04,11.56,89.8,5353
2021-05-21 23:00:00,18,24.88,27.46,103.41,5451
2021-05-22 01:00:00,0,57.02,60.0,94.22,5358
2021-05-22 02:00:00,1,44.57,45.56,103.07,4564
2021-05-22 03:00:00,0,52.4,51.04,54.63,3615
2021-05-22 04:00:00,18,52.72,49.55,105.81,5240
2021-05-22 05:00:00,0,14.62,8.34,82.71,3395
2021-05-22 06:00:00,18,28.52,31.79,69.79,2590
2021-05-22 07:00:00,0,10.63,10.79,60.27,4109
2021-05-22 11:00:00,14,26.2,25.14,93.05,5175
2021-05-22 12:00:00,0,15.88,18.92,98.95,5238
2021-05-22 13:00:00,0,11.0,11.82,94.22,5260
2021-05-22 16:00:00,0,25.01,17.63,108.51,2279
2021-05-22 19:00:00,0,38.59,40.1,113.01,3247
2021-05-22 22:00:00,14,49.43,48.59,107.09,1570
2021-05-23 00:00:00,0,9.3,11.17,119.89,5346
2021-05-23 02:00:00,0,47.78,50.05,54.84,1710
2021-05-23 02:00:00,18,14.57,18.04,79.91,2095
2021-05-23 04:00:00,1,54.62,55.75,66.98,2370
2021-05-23 04:00:00,4,40.5,39.48,88.16,5214
2021-05-23 06:00:00,0,28.53,30.48,109.39,5215
2021-05-23 07:00:00,5,53.43,54.76,55.94,1955
2021-05-23 08:00:00,15,45.66,43.75,111.03,4728
2021-05-23 09:00:00,16,6.54,7.32,57.57,4901
2021-05-23 11:00:00,9,8.4,5.92,100.26,3862
2021-05-23 12:00:00,14,21.72,15.99,54.98,3397
2021-05-23 14:00:00,3,22.84,24.65,69.35,5084
2021-05-23 15:00:00,18,23.61,24.14,75.45,4043
2021-05-23 16:00:00,0,19.72,21.34,59.15,4995
2021-05-23 17:00:00,1,18.16,20.25,78.24,2301
2021-05-23 18:00:00,3,16.28,21.77,98.78,5294
2021-05-23 18:00:00,15,50.63,48.83,95.95,3559
2021-05-24 00:00:00,0,33.04,36.32,103.85,4521
2021-05-24 00:00:00,5,7.31,7.57,52.91,5001
2021-05-24 01:00:00,15,45.98,45.75,83.7,4845
2021-05-24 01:00:00,16,49.07,49.84,75.75,4211
2021-05-24 01:00:00,18,52.94,55.4,96.42,1624
2021-05-24 02:00:00,15,24.02,21.76,86.44,2291
2021-05-24 03:00:00,0,54.08,51.46,104.94,4675
2021-05-24 04:00:00,3,50.32,54.65,118.19,4351
2021-05-24 05:00:00,18,13.86,16.59,105.21,5132
2021-05-24 06:00:00,13,46.58,48.61,50.4,2073
2021-05-24 07:00:00,0,18.48,17.28,74.41,1689
2021-05-24 08:00:00,18,59.51,59.93,66.79,4548
2021-05-24 13:00:00,0,37.38,36.12,60.72,2868
2021-05-24 13:00:00,18,28.11,29.12,85.04,2963
2021-05-24 15:00:00,0,7.98,5.0,86.64,2573
2021-05-24 20:00:00,3,18.55,17.67,100.86,2079
2021-05-24 20:00:00,4,29.53,33.16,102.74,4793
2021-05-24 20:00:00,15,10.79,7.94,92.83,4182
2021-05-25 00:00:00,0,5.43,5.0,53.23,1638
2021-05-25 02:00:00,0,49.68,44.26,114.4,2175
2021-05-25 02:00:00,14,11.71,13.88,91.19,4537
2021-05-25 02:00:00,16,12.2,16.65,80.38,4202
2021-05-25 02:00:00,18,44.18,46.53,108.87,3105
2021-05-25 03:00:00,0,40.03,34.03,119.59,5211
2021-05-25 04:00:00,13,46.13,48.25,84.94,3714
2021-05-25 04:00:00,15,15.3,10.49,86.18,3716
2021-05-25 04:00:00,18,18.78,13.99,102.04,2401
2021-05-25 09:00:00,0,50.23,57.92,94.92,3368
2021-05-25 09:00:00,3,44.79,47.77,113.71,2152
2021-05-25 10:00:00,16,7.0,12.42,88.41,1745
2021-05-25 11:00:00,16,47.58,50.11,72.49,3114
2021-05-25 12:00:00,18,45.8,41.84,83.32,1701
2021-05-25 14:00:00,4,40.14,38.44,73.18,4221
2021-05-25 20:00:00,15,34.48,34.92,79.95,3578
2021-05-25 21:00:00,18,18.66,20.19,76.45,3331
2021-05-25 22:00:00,1,21.55,18.75,105.7,2870
2021-05-25 22:00:00,18,12.13,16.07,114.93,2866
2021-05-25 23:00:00,0,18.08,18.45,96.98,5356
2021-05-25 23:00:00,16,11.18,12.95,111.94,4190
2021-05-26 00:00:00,16,22.15,22.56,79.03,3013
2021-05-26 02:00:00,1,10.42,11.78,119.09,4559
2021-05-26 02:00:00,14,10.42,9.6,93.29,4314
2021-05-26 03:00:00,4,15.78,15.53,110.79,2047
2021-05-26 05:00:00,3,17.22,21.12,70.88,1828
2021-05-26 05:00:00,18,58.94,59.99,108.14,1344
2021-05-26 06:00:00,1,30.74,31.32,96.21,1935
2021-05-26 08:00:00,0,47.65,43.51,101.57,2086
2021-05-26 08:00:00,1,42.67,39.49,56.33,2119
2021-05-26 09:00:00,3,55.71,54.93,111.18,5296
2021-05-26 09:00:00,4,46.5,49.29,71.61,2266
2021-05-26 11:00:00,0,57.34,57.01,102.45,2682
2021-05-26 11:00:00,17,43.81,39.11,99.34,4382
2021-05-26 13:00:00,1,30.39,28.15,89.31,4424
2021-05-26 13:00:00,15,58.1,58.29,82.02,2526
2021-05-26 14:00:00,0,26.02,29.45,104.49,2254
2021-05-26 16:00:00,3,51.08,53.3,116.71,2917
2021-05-26 16:00:00,14,21.84,21.61,54.43,3255
2021-05-26 16:00:00,16,19.58,17.76,95.48,4724
2021-05-26 19:00:00,0,33.84,32.74,89.21,4711
2021-05-26 19:00:00,3,5.69,5.0,106.64,3215
2021-05-26 19:00:00,4,30.57,27.97,119.33,1713
2021-05-26 20:00:00,0,55.43,59.25,63.47,1560
2021-05-26 20:00:00,5,36.82,37.4,61.58,1454
2021-05-26 21:00:00,14,34.43,34.81,73.31,3936
2021-05-26 23:00:00,14,33.44,35.08,85.51,5379
2021-05-27 00:00:00,3,30.32,32.43,62.8,2817
2021-05-27 03:00:00,3,54.75,51.35,55.89,4406
2021-05-27 03:00:00,16,5.15,5.0,54.3,4712
2021-05-27 06:00:00,18,56.45,53.09,105.4,3708
2021-05-27 07:00:00,3,50.13,48.31,55.52,1712
2021-05-27 09:00:00,1,23.81,25.87,108.5,5402
2021-05-27 09:00:00,13,46.62,47.19,66.99,4752
2021-05-27 09:00:00,18,39.02,41.78,77.32,4316
2021-05-27 11:00:00,18,58.81,53.5,58.9,3671
2021-05-27 12:00:00,18,14.45,20.73,51.68,3483
2021-05-27 13:00:00,9,19.52,20.44,60.43,3242
2021-05-27 16:00:00,16,31.86,35.89,53.28,2537
2021-05-27 17:00:00,1,10.13,12.9,78.73,1477
2021-05-27 18:00:00,1,45.21,46.8,101.43,1468
2021-05-27 18:00:00,18,22.09,22.43,68.59,3910
2021-05-27 20:00:00,15,10.86,8.26,53.71,2430
2021-05-27 23:00:00,5,42.67,41.89,103.4,1966
2021-05-28 00:00:00,3,32.04,37.94,111.97,2384
2021-05-28 01:00:00,0,50.8,52.39,116.65,2718
2021-05-28 01:00:00,14,18.36,20.03,51.51,2591
2021-05-28 03:00:00,3,23.61,19.61,98.28,2021
2021-05-28 03:00:00,4,42.16,42.27,79.27,3312
2021-05-28 04:00:00,3,59.33,59.67,63.73,5052
2021-05-28 06:00:00,4,20.09,21.49,50.42,3417
2021-05-28 06:00:00,5,44.65,41.16,88.36,3735
2021-05-28 08:00:00,3,31.3,33.53,104.64,4632
2021-05-28 10:00:00,0,58.7,60.0,98.52,4313
2021-05-28 10:00:00,1,11.33,10.33,83.18,3043
2021-05-28 11:00:00,1,36.06,41.69,89.42,4028
2021-05-28 12:00:00,3,21.62,22.02,63.59,2619
2021-05-28 15:00:00,0,46.34,50.55,85.78,1507
2021-05-28 17:00:00,0,53.62,54.05,82.25,3299
2021-05-28 17:00:00,1,49.34,51.93,50.78,3856
2021-05-28 19:00:00,17,36.55,35.94,78.79,4616
2021-05-28 19:00:00,18,5.95,5.0,68.64,4250
2021-05-28 20:00:00,0,39.3,32.66,58.42,4155
2021-05-28 21:00:00,0,36.48,40.25,51.78,4817
2021-05-28 21:00:00,15,28.03,29.15,51.15,5357
2021-05-28 23:00:00,0,5.8,5.0,97.02,3176
2021-05-28 23:00:00,3,9.55,13.52,106.84,3450
2021-05-29 00:00:00,14,35.59,40.62,70.48,4328
2021-05-29 00:00:00,18,20.74,17.66,50.43,1339
2021-05-29 01:00:00,3,44.82,44.77,52.0,3784
2021-05-29 02:00:00,16,54.05,50.62,106.14,4203
2021-05-29 10:00:00,0,42.41,45.41,77.6,5193
2021-05-29 11:00:00,0,22.89,19.68,70.27,2907
2021-05-29 11:00:00,1,58.83,60.0,76.04,2598
2021-05-29 14:00:00,0,16.6,12.76,117.42,4511
2021-05-29 14:00:00,3,19.24,14.78,80.98,3098
2021-05-29 14:00:00,15,43.3,46.54,88.91,1495
2021-05-29 14:00:00,17,11.06,13.02,79.82,1887
2021-05-29 17:00:00,4,13.59,10.22,51.86,2577
2021-05-29 18:00:00,1,46.12,44.71,89.94,4489
2021-05-29 19:00:00,3,28.31,30.04,60.66,4636
2021-05-29 21:00:00,1,28.27,24.17,115.24,3507
2021-05-30 00:00:00,18,15.11,14.48,78.12,4311
2021-05-30 01:00:00,4,18.12,18.73,115.4,2580
2021-05-30 02:00:00,3,56.96,59.78,97.93,3141
2021-05-30 02:00:00,5,59.55,60.0,90.62,2390
2021-05-30 04:00:00,1,56.44,53.31,59.35,3207
2021-05-30 04:00:00,18,10.21,12.31,62.59,3095
2021-05-30 05:00:00,1,9.22,8.71,74.33,3632
2021-05-30 06:00:00,4,28.83,28.14,81.05,2902
2021-05-30 06:00:00,13,22.95,22.68,78.0,4737
2021-05-30 10:00:00,1,45.32,39.11,54.13,1915
2021-05-30 12:00:00,15,44.37,38.14,84.83,1917
2021-05-30 12:00:00,17,53.32,45.48,85.5,5006
2021-05-30 13:00:00,1,28.72,30.25,93.06,3380
2021-05-30 16:00:00,0,51.62,57.16,82.19,2129
2021-05-30 16:00:00,14,15.48,15.49,89.45,3158
2021-05-30 18:00:00,5,23.5,17.7,74.26,1682
2021-05-30 19:00:00,0,7.41,9.14,112.22,4147
2021-05-30 19:00:00,4,40.07,34.09,74.06,3978
2021-05-30 19:00:00,15,21.86,20.31,57.9,1490
2021-05-30 20:00:00,3,27.13,24.85,96.89,4061
2021-05-30 21:00:00,4,26.44,29.45,74.31,1672
2021-05-31 03:00:00,4,53.96,55.27,77.12,3425
2021-05-31 04:00:00,18,56.26,58.25,107.88,2231
2021-05-31 06:00:00,1,37.94,36.52,88.49,5404
2021-05-31 09:00:00,0,26.17,30.4,63.23,1447
2021-05-31 09:00:00,3,12.48,9.02,81.89,4474
2021-05-31 09:00:00,13,29.97,32.49,56.16,1979
2021-05-31 09:00:00,18,51.42,52.94,102.09,2564
2021-05-31 11:00:00,17,43.89,42.19,111.5,1742
2021-05-31 14:00:00,4,29.08,28.86,94.95,4307
2021-05-31 15:00:00,0,29.88,33.9,52.92,3742
2021-05-31 16:00:00,5,19.22,23.44,86.08,3322
2021-05-31 18:00:00,0,32.43,36.43,70.78,2002
2021-05-31 19:00:00,3,34.7,35.2,57.45,1953
2021-05-31 19:00:00,17,7.38,9.04,84.16,1572
2021-05-31 20:00:00,3,7.36,7.84,104.08,4623
2021-05-31 20:00:00,4,35.14,35.98,111.39,4867
2021-05-31 23:00:00,15,13.92,12.32,86.79,4666
2021-05-31 23:00:00,16,39.7,39.99,65.33,1367
2021-06-01 01:00:00,0,18.26,19.65,91.72,2296
2021-06-01 04:00:00,16,17.0,15.8,58.02,910
2021-06-01 05:00:00,1,10.0,20.2,67.45,70
2021-06-01 05:00:00,14,11.0,17.6,61.88,71
2021-06-01 06:00:00,16,23.0,15.6,57.6,1085
2021-06-01 06:00:00,17,17.28,20.61,110.12,3437
2021-06-01 07:00:00,0,37.66,34.03,118.11,4492
2021-06-01 07:00:00,18,8.66,5.0,67.63,4859
2021-06-01 08:00:00,5,41.0,20.4,67.88,83
2021-06-01 08:00:00,18,44.06,47.67,108.79,1625
2021-06-01 09:00:00,16,56.51,59.91,101.98,3316
2021-06-01 12:00:00,4,9.0,14.5,55.24,301
2021-06-01 14:00:00,13,11.0,15.4,57.17,1080
2021-06-01 14:00:00,18,6.34,5.56,80.75,4454
2021-06-01 16:00:00,1,22.0,17.3,61.24,809
2021-06-01 17:00:00,3,28.0,33.1,95.07,387
2021-06-01 18:00:00,9,22.0,11.3,47.08,99
2021-06-01 21:00:00,4,9.0,10.9,45.42,597
2021-06-01 21:00:00,18,49.19,46.96,87.99,2635
2021-06-01 22:00:00,4,7.0,10.6,44.17,508
2021-06-01 23:00:00,4,6.0,10.2,42.5,670
2021-06-02 00:00:00,0,22.59,23.71,51.24,4606
2021-06-02 02:00:00,0,19.87,24.04,75.96,2847
2021-06-02 02:00:00,4,8.0,6.4,26.67,1176
2021-06-02 04:00:00,4,11.0,6.8,28.33,1125
2021-06-02 06:00:00,18,14.51,11.82,94.19,3186
2021-06-02 07:00:00,5,23.0,15.3,56.95,89
2021-06-02 07:00:00,17,15.0,14.0,54.17,97
2021-06-02 08:00:00,1,5.0,7.8,32.5,275
2021-06-02 09:00:00,10,23.0,8.1,33.75,676
2021-06-02 09:00:00,18,41.76,42.46,89.78,2169
2021-06-02 13:00:00,0,13.24,16.03,57.23,4888
2021-06-02 14:00:00,17,10.0,13.8,53.74,498
2021-06-02 15:00:00,1,10.0,7.3,30.42,1328
2021-06-02 16:00:00,5,25.0,15.2,56.74,1021
2021-06-02 19:00:00,16,26.0,18.9,64.66,233
2021-06-02 21:00:00,0,11.18,13.1,80.01,5343
2021-06-02 21:00:00,3,50.0,40.3,112.14,39
2021-06-03 01:00:00,3,43.0,30.7,89.93,766
2021-06-03 02:00:00,0,20.35,19.43,53.12,5118
2021-06-03 02:00:00,14,12.0,16.5,59.52,717
2021-06-03 04:00:00,10,31.0,42.6,117.9,596
2021-06-03 04:00:00,16,28.0,21.8,70.87,1315
2021-06-03 06:00:00,1,37.0,30.3,89.08,869
2021-06-03 07:00:00,18,53.47,51.18,100.41,4544
2021-06-03 08:00:00,0,35.82,37.59,70.54,2391
2021-06-03 09:00:00,0,36.25,35.44,60.06,1644
2021-06-03 09:00:00,18,25.89,27.38,114.03,2354
2021-06-03 12:00:00,3,34.0,35.5,100.1,212
2021-06-03 12:00:00,14,16.0,18.5,63.81,1019
2021-06-03 14:00:00,0,46.72,45.59,99.11,4490
2021-06-03 14:00:00,3,29.0,36.1,101.6,497
2021-06-03 15:00:00,18,8.06,10.07,97.68,2938
2021-06-03 20:00:00,4,26.0,36.2,101.86,13
2021-06-03 22:00:00,17,28.7,27.79,91.18,3216
